172	12783602071796816443.wav	"সি কৈছিল,""এই বিষয়টো গম্ভীৰ। নিশ্চিত থাকক যে আমাৰ প্ৰণালীটোৱে কৰিব লগা ধৰণে কাম কৰি আছে।"""	"সি কৈছিল,""এই বিষয়টো গম্ভীৰ। নিশ্চিত থাকক যে আমাৰ প্ৰণালীটোৱে কৰিব লগা ধৰণে কাম কৰি আছে।""	" স ি | ক ৈ ছ ি ল , " " এ ই | ব ি ষ য ় ট ো | গ ম ্ ভ ী ৰ । | ন ি শ ্ চ ি ত | থ া ক ক | য ে | আ ম া ৰ | প ্ ৰ ণ া ল ী ট ো ৱ ে | ক ৰ ি ব | ল গ া | ধ ৰ ণ ে | ক া ম | ক ৰ ি | আ ছ ে । " " |	155520	FEMALE
824	12202351084151940487.wav	এটা এজেন্টৰ ব্যৱহাৰ কৰাটো ভাল হ'ব পাৰে যি সঘনাই আপোনাৰ সদৃশ যাত্ৰাসমূহক বুক কৰে৷	এটা এজেন্টৰ ব্যৱহাৰ কৰাটো ভাল হ'ব পাৰে যি সঘনাই আপোনাৰ সদৃশ যাত্ৰাসমূহক বুক কৰে৷	এ ট া | এ জ ে ন ্ ট ৰ | ব ্ য ৱ হ া ৰ | ক ৰ া ট ো | ভ া ল | হ ' ব | প া ৰ ে | য ি | স ঘ ন া ই | আ প ো ন া ৰ | স দ ৃ শ | য া ত ্ ৰ া স ম ূ হ ক | ব ু ক | ক ৰ ে ৷ |	180480	FEMALE
16	9404963008740967603.wav	"""পানামা পেপাৰ্ছ"" হৈছে ২০১৬ চনৰ বসন্তকালত প্ৰেছৰ কাৰণে লীক হোৱা পানামানিয়ান ল' ফাৰ্ম ম'ছাক ফ'নছেকাৰ পৰা প্ৰায় দহ মিলিয়ন নথিৰৰ বাবে এটা আমব্ৰেলা ম্যাদ হয়।"""	"""পানামা পেপাৰ্ছ" হৈছে ২০১৬ চনৰ বসন্তকালত প্ৰেছৰ কাৰণে লীক হোৱা পানামানিয়ান ল' ফাৰ্ম ম'ছাক ফ'নছেকাৰ পৰা প্ৰায় দহ মিলিয়ন নথিৰৰ বাবে এটা আমব্ৰেলা ম্যাদ হয়।""	" " " প া ন া ম া | প ে প া ৰ ্ ছ " | হ ৈ ছ ে | ২ ০ ১ ৬ | চ ন ৰ | ব স ন ্ ত ক া ল ত | প ্ ৰ ে ছ ৰ | ক া ৰ ণ ে | ল ী ক | হ ো ৱ া | প া ন া ম া ন ি য ় া ন | ল ' | ফ া ৰ ্ ম | ম ' ছ া ক | ফ ' ন ছ ে ক া ৰ | প ৰ া | প ্ ৰ া য ় | দ হ | ম ি ল ি য ় ন | ন থ ি ৰ ৰ | ব া ব ে | এ ট া | আ ম ব ্ ৰ ে ল া | ম ্ য া দ | হ য ় । " " |	272640	FEMALE
403	17637511045786395663.wav	প্ৰথম বিশ্বযুদ্ধৰ আৰু দ্বিতীয় বিশ্বযুদ্ধত ছাবমেৰিনৰ ব্যৱহাৰ কৰা হৈছিল। তেতিয়া সেইসমূহ্হ বৰ লেহেমীয়া আছিল আৰু গুলীচালনাৰ পৰিসৰো বৰ সীমিত আছিল।	প্ৰথম বিশ্বযুদ্ধৰ আৰু দ্বিতীয় বিশ্বযুদ্ধত ছাবমেৰিনৰ ব্যৱহাৰ কৰা হৈছিল তেতিয়া সেইসমূহ্হ বৰ লেহেমীয়া আছিল আৰু গুলীচালনাৰ পৰিসৰো বৰ সীমিত আছিল	প ্ ৰ থ ম | ব ি শ ্ ব য ু দ ্ ধ ৰ | আ ৰ ু | দ ্ ব ি ত ী য ় | ব ি শ ্ ব য ু দ ্ ধ ত | ছ া ব ম ে ৰ ি ন ৰ | ব ্ য ৱ হ া ৰ | ক ৰ া | হ ৈ ছ ি ল | ত ে ত ি য ় া | স ে ই স ম ূ হ ্ হ | ব ৰ | ল ে হ ে ম ী য ় া | আ ছ ি ল | আ ৰ ু | গ ু ল ী চ া ল ন া ৰ | প ৰ ি স ৰ ো | ব ৰ | স ী ম ি ত | আ ছ ি ল |	332160	MALE
1157	18014029767697055534.wav	মণ্টেভিডিঅ’ উপক্ৰান্তীয় অঞ্চলসমূহত পৰে। গ্ৰীষ্ম কালৰ মাহবোৰত ৩০° চেলচিয়াছতকৈ অধিক উষ্ণতা তাত সাধাৰণ।	মণ্টেভিডিঅ' উপক্ৰান্তীয় অঞ্চলসমূহত পৰে গ্ৰীষ্ম কালৰ মাহবোৰত 30° চেলচিয়াছতকৈ অধিক উষ্ণতা তাত সাধাৰণ	ম ণ ্ ট ে ভ ি ড ি অ ' | উ প ক ্ ৰ া ন ্ ত ী য ় | অ ঞ ্ চ ল স ম ূ হ ত | প ৰ ে | গ ্ ৰ ী ষ ্ ম | ক া ল ৰ | ম া হ ব ো ৰ ত | 3 0 ° | চ ে ল চ ি য ় া ছ ত ক ৈ | অ ধ ি ক | উ ষ ্ ণ ত া | ত া ত | স া ধ া ৰ ণ |	145920	MALE
907	10531129997710629190.wav	বহুতো কাৰণৰ বাবে সিহঁত ৱেব প্ৰতিনিধিতকৈ শ্ৰেষ্ঠ; যেনে সেইটোৱে কেৱল httpৰ নহয়, বৰঞ্চ ইণ্টাৰনেটৰ সমস্ত যাতায়তৰ পুনঃমাৰ্গ কৰে।	বহুতো কাৰণৰ বাবে সিহঁত ৱেব প্ৰতিনিধিতকৈ শ্ৰেষ্ঠ; যেনে সেইটোৱে কেৱল httpৰ নহয় বৰঞ্চ ইণ্টাৰনেটৰ সমস্ত যাতায়তৰ পুনঃমাৰ্গ কৰে।	ব হ ু ত ো | ক া ৰ ণ ৰ | ব া ব ে | স ি হ ঁ ত | ৱ ে ব | প ্ ৰ ত ি ন ি ধ ি ত ক ৈ | শ ্ ৰ ে ষ ্ ঠ ; | য ে ন ে | স ে ই ট ো ৱ ে | ক ে ৱ ল | h t t p ৰ | ন হ য ় | ব ৰ ঞ ্ চ | ই ণ ্ ট া ৰ ন ে ট ৰ | স ম স ্ ত | য া ত া য ় ত ৰ | প ু ন ঃ ম া ৰ ্ গ | ক ৰ ে । |	215040	FEMALE
790	725727660267247747.wav	কল্পনা কৰক, যদি আপুনি এগৰাকী মাঞ্চুনিয়ান, বষ্টনিয়ান, জামাইকান আৰু ছিডনীছাইডাৰৰ সৈতে টৰণ্ট'ৰ এখন ৰেষ্টুৰাঁৰ টেবুলৰ চাৰিওফালে বহি নিশাৰ আহাৰ গ্ৰহণ কৰি থাকে।	কল্পনা কৰক যদি আপুনি এগৰাকী মাঞ্চুনিয়ান বষ্টনিয়ান জামাইকান আৰু ছিডনীছাইডাৰৰ সৈতে টৰণ্ট'ৰ এখন ৰেষ্টুৰাঁৰ টেবুলৰ চাৰিওফালে বহি নিশাৰ আহাৰ গ্ৰহণ কৰি থাকে	ক ল ্ প ন া | ক ৰ ক | য দ ি | আ প ু ন ি | এ গ ৰ া ক ী | ম া ঞ ্ চ ু ন ি য ় া ন | ব ষ ্ ট ন ি য ় া ন | জ া ম া ই ক া ন | আ ৰ ু | ছ ি ড ন ী ছ া ই ড া ৰ ৰ | স ৈ ত ে | ট ৰ ণ ্ ট ' ৰ | এ খ ন | ৰ ে ষ ্ ট ু ৰ া ঁ ৰ | ট ে ব ু ল ৰ | চ া ৰ ি ও ফ া ল ে | ব হ ি | ন ি শ া ৰ | আ হ া ৰ | গ ্ ৰ হ ণ | ক ৰ ি | থ া ক ে |	288960	MALE
479	16275776754403283670.wav	নিশ্চিত কৰক‌ যাতে ‌নোটবোৰ শুদ্ধ ভাৱে‌ বজোৱাৰ‌ সময়ত আপোনাৰ হাতখন‌ যিমান সম্ভৱ ঢিলাই ৰখা হৈছে - তাৰোপৰি আঙুলিবোৰৰ অতিমাত্ৰা চলন নকৰিবলৈ চেষ্টা কৰক।	নিশ্চিত কৰক যাতে নোটবোৰ শুদ্ধ ভাৱে বজোৱাৰ সময়ত আপোনাৰ হাতখন যিমান সম্ভৱ ঢিলাই ৰখা হৈছে তাৰোপৰি আঙুলিবোৰৰ অতিমাত্ৰা চলন নকৰিবলৈ চেষ্টা কৰক	ন ি শ ্ চ ি ত | ক ৰ ক | য া ত ে | ন ো ট ব ো ৰ | শ ু দ ্ ধ | ভ া ৱ ে | ব জ ো ৱ া ৰ | স ম য ় ত | আ প ো ন া ৰ | হ া ত খ ন | য ি ম া ন | স ম ্ ভ ৱ | ঢ ি ল া ই | ৰ খ া | হ ৈ ছ ে | ত া ৰ ো প ৰ ি | আ ঙ ু ল ি ব ো ৰ ৰ | অ ত ি ম া ত ্ ৰ া | চ ল ন | ন ক ৰ ি ব ল ৈ | চ ে ষ ্ ট া | ক ৰ ক |	250560	MALE
416	2713646133812352486.wav	আন এগৰাকী প্ৰসিদ্ধ গ্ৰীক গণিতজ্ঞ আছিল পাইথাগ'ৰাছ, যাক সমকোণী ত্ৰিভুজৰ বাহু সম্পৰ্কীয় সূত্ৰৰ বাবে সকলোৱে ভালদৰে জানিছিল।	আন এগৰাকী প্ৰসিদ্ধ গ্ৰীক গণিতজ্ঞ আছিল পাইথাগ'ৰাছ যাক সমকোণী ত্ৰিভুজৰ বাহু সম্পৰ্কীয় সূত্ৰৰ বাবে সকলোৱে ভালদৰে জানিছিল	আ ন | এ গ ৰ া ক ী | প ্ ৰ স ি দ ্ ধ | গ ্ ৰ ী ক | গ ণ ি ত জ ্ ঞ | আ ছ ি ল | প া ই থ া গ ' ৰ া ছ | য া ক | স ম ক ো ণ ী | ত ্ ৰ ি ভ ু জ ৰ | ব া হ ু | স ম ্ প ৰ ্ ক ী য ় | স ূ ত ্ ৰ ৰ | ব া ব ে | স ক ল ো ৱ ে | ভ া ল দ ৰ ে | জ া ন ি ছ ি ল |	147840	MALE
1425	4697450512707417149.wav	আমষ্টাৰ্ডাম চহৰ আৰু এন ফ্ৰাংক মিউজিয়ামৰ বিষয়ববীয়াই ব্যক্ত কৰে যে গছজোপা ভেঁকুৰৰ দ্বাৰা আক্ৰান্ত হৈছিল আৰু মানুহৰ বাবেও আশংকাৰ সৃষ্টি কৰিছিল কাৰণ তেওঁলোকে গছজোপা বাগৰি পৰাৰ সম্ভবনাই দেখা পাইছিল।	আমষ্টাৰ্ডাম চহৰ আৰু এন ফ্ৰাংক মিউজিয়ামৰ বিষয়ববীয়াই ব্যক্ত কৰে যে গছজোপা ভেঁকুৰৰ দ্বাৰা আক্ৰান্ত হৈছিল আৰু মানুহৰ বাবেও আশংকাৰ সৃষ্টি কৰিছিল কাৰণ তেওঁলোকে গছজোপা বাগৰি পৰাৰ সম্ভবনাই দেখা পাইছিল	আ ম ষ ্ ট া ৰ ্ ড া ম | চ হ ৰ | আ ৰ ু | এ ন | ফ ্ ৰ া ং ক | ম ি উ জ ি য ় া ম ৰ | ব ি ষ য ় ব ব ী য ় া ই | ব ্ য ক ্ ত | ক ৰ ে | য ে | গ ছ জ ো প া | ভ ে ঁ ক ু ৰ ৰ | দ ্ ব া ৰ া | আ ক ্ ৰ া ন ্ ত | হ ৈ ছ ি ল | আ ৰ ু | ম া ন ু হ ৰ | ব া ব ে ও | আ শ ং ক া ৰ | স ৃ ষ ্ ট ি | ক ৰ ি ছ ি ল | ক া ৰ ণ | ত ে ও ঁ ল ো ক ে | গ ছ জ ো প া | ব া গ ৰ ি | প ৰ া ৰ | স ম ্ ভ ব ন া ই | দ ে খ া | প া ই ছ ি ল |	302400	FEMALE
