852	15476007770287513192.wav	હેન્ગીનો ઉપયોગ ઘણી વખત પારંપરિક રીતે શેકેલ રાત્રિભોજન રાંધવા માટે થાય છે.	હેન્ગીનો ઉપયોગ ઘણી વખત પારંપરિક રીતે શેકેલ રાત્રિભોજન રાંધવા માટે થાય છે	હ ે ન ્ ગ ી ન ો | ઉ પ ય ો ગ | ઘ ણ ી | વ ખ ત | પ ા ર ં પ ર િ ક | ર ી ત ે | શ ે ક ે લ | ર ા ત ્ ર િ ભ ો જ ન | ર ા ં ધ વ ા | મ ા ટ ે | થ ા ય | છ ે |	121920	FEMALE
268	7724113188812636048.wav	આ કેસ વર્જિનિયામાં એટલા માટે ચલાવવામાં આવ્યો હતો કારણ કે તે અગ્રણી ઇન્ટરનેટ સર્વિસ પ્રોવાઇડર એઓએલનું ઘર છે, જેણે આરોપોને ઉશ્કેર્યા હતા.	આ કેસ વર્જિનિયામાં એટલા માટે ચલાવવામાં આવ્યો હતો કારણ કે તે અગ્રણી ઇન્ટરનેટ સર્વિસ પ્રોવાઇડર એઓએલનું ઘર છે જેણે આરોપોને ઉશ્કેર્યા હતા	આ | ક ે સ | વ ર ્ જ િ ન િ ય ા મ ા ં | એ ટ લ ા | મ ા ટ ે | ચ લ ા વ વ ા મ ા ં | આ વ ્ ય ો | હ ત ો | ક ા ર ણ | ક ે | ત ે | અ ગ ્ ર ણ ી | ઇ ન ્ ટ ર ન ે ટ | સ ર ્ વ િ સ | પ ્ ર ો વ ા ઇ ડ ર | એ ઓ એ લ ન ુ ં | ઘ ર | છ ે | જ ે ણ ે | આ ર ો પ ો ન ે | ઉ શ ્ ક ે ર ્ ય ા | હ ત ા |	147840	MALE
297	5926845963651315511.wav	100-મીટરનું જહાજ તેનો નિયમિત ખાતરનો કાર્ગો લેવા જવાના રસ્તે હતું અને આરંભમાં અધિકારીઓને ભય હતો કે જહાજમાંથી સામાન પડી જશે.	100-મીટરનું જહાજ તેનો નિયમિત ખાતરનો કાર્ગો લેવા જવાના રસ્તે હતું અને આરંભમાં અધિકારીઓને ભય હતો કે જહાજમાંથી સામાન પડી જશે	1 0 0 - મ ી ટ ર ન ુ ં | જ હ ા જ | ત ે ન ો | ન િ ય મ િ ત | ખ ા ત ર ન ો | ક ા ર ્ ગ ો | લ ે વ ા | જ વ ા ન ા | ર સ ્ ત ે | હ ત ુ ં | અ ન ે | આ ર ં ભ મ ા ં | અ ધ િ ક ા ર ી ઓ ન ે | ભ ય | હ ત ો | ક ે | જ હ ા જ મ ા ં થ ી | સ ા મ ા ન | પ ડ ી | જ શ ે |	165120	FEMALE
1020	10673318828828465717.wav	ઉદાહરણ તરીકે લોઈર ખીણમાં કિલ્લાઓની મુલાકાત લેવી, રાઈન ખીણ અથવા ડેન્યુબ પર રસપ્રદ ઉદાહરણો અથવા એરિ કેનાલ પર બોટિંગ માટે ક્રૂઝ લેવું.	ઉદાહરણ તરીકે લોઈર ખીણમાં કિલ્લાઓની મુલાકાત લેવી રાઈન ખીણ અથવા ડેન્યુબ પર રસપ્રદ ઉદાહરણો અથવા એરિ કેનાલ પર બોટિંગ માટે ક્રૂઝ લેવું	ઉ દ ા હ ર ણ | ત ર ી ક ે | લ ો ઈ ર | ખ ી ણ મ ા ં | ક િ લ ્ લ ા ઓ ન ી | મ ુ લ ા ક ા ત | લ ે વ ી | ર ા ઈ ન | ખ ી ણ | અ થ વ ા | ડ ે ન ્ ય ુ બ | પ ર | ર સ પ ્ ર દ | ઉ દ ા હ ર ણ ો | અ થ વ ા | એ ર િ | ક ે ન ા લ | પ ર | બ ો ટ િ ં ગ | મ ા ટ ે | ક ્ ર ૂ ઝ | લ ે વ ુ ં |	221760	FEMALE
461	18426312845299955058.wav	મોટા ભાગના ટેલિવિઝન સામાન્ય લોકોને ખુશ કરવા માટે એક રીતે બનાવવામાં આવે.	મોટા ભાગના ટેલિવિઝન સામાન્ય લોકોને ખુશ કરવા માટે એક રીતે બનાવવામાં આવે	મ ો ટ ા | ભ ા ગ ન ા | ટ ે લ િ વ િ ઝ ન | સ ા મ ા ન ્ ય | લ ો ક ો ન ે | ખ ુ શ | ક ર વ ા | મ ા ટ ે | એ ક | ર ી ત ે | બ ન ા વ વ ા મ ા ં | આ વ ે |	79680	MALE
873	8451244066411069860.wav	લાંબા વેકેશન પર હોવ ત્યારે, તમને તમારું ધ્યાન રાખવાનો સમય મળે છે અને થોડી વધારે ક્ષણો લઈને કઇંક ખાસ યોજના બનાવો.	લાંબા વેકેશન પર હોવ ત્યારે તમને તમારું ધ્યાન રાખવાનો સમય મળે છે અને થોડી વધારે ક્ષણો લઈને કઇંક ખાસ યોજના બનાવો	લ ા ં બ ા | વ ે ક ે શ ન | પ ર | હ ો વ | ત ્ ય ા ર ે | ત મ ન ે | ત મ ા ર ુ ં | ધ ્ ય ા ન | ર ા ખ વ ા ન ો | સ મ ય | મ ળ ે | છ ે | અ ન ે | થ ો ડ ી | વ ધ ા ર ે | ક ્ ષ ણ ો | લ ઈ ન ે | ક ઇ ં ક | ખ ા સ | ય ો જ ન ા | બ ન ા વ ો |	165120	FEMALE
1021	7763017495598654231.wav	"બ્લોગિંગ ""વિદ્યાર્થીઓને તેની આસપાસની દુનિયા વિશે વધુ સમજદાર બનવા માટે મજબૂર કરે છે"". શ્રોતાઓના રુચિ અને જરૂરિયાત ને પુરી પાડવા વિદ્યાર્થીઓને ચતુર અને રસપ્રદ બનવા માટે પ્રેરિત કરે છે (ટોટો, 2004)."	"બ્લોગિંગ "વિદ્યાર્થીઓને તેની આસપાસની દુનિયા વિશે વધુ સમજદાર બનવા માટે મજબૂર કરે છે"". શ્રોતાઓના રુચિ અને જરૂરિયાત ને પુરી પાડવા વિદ્યાર્થીઓને ચતુર અને રસપ્રદ બનવા માટે પ્રેરિત કરે છે ટોટો 2004.	" બ ્ લ ો ગ િ ં ગ | " વ િ દ ્ ય ા ર ્ થ ી ઓ ન ે | ત ે ન ી | આ સ પ ા સ ન ી | દ ુ ન િ ય ા | વ િ શ ે | વ ધ ુ | સ મ જ દ ા ર | બ ન વ ા | મ ા ટ ે | મ જ બ ૂ ર | ક ર ે | છ ે " " . | શ ્ ર ો ત ા ઓ ન ા | ર ુ ચ િ | અ ન ે | જ ર ૂ ર િ ય ા ત | ન ે | પ ુ ર ી | પ ા ડ વ ા | વ િ દ ્ ય ા ર ્ થ ી ઓ ન ે | ચ ત ુ ર | અ ન ે | ર સ પ ્ ર દ | બ ન વ ા | મ ા ટ ે | પ ્ ર ે ર િ ત | ક ર ે | છ ે | ટ ો ટ ો | 2 0 0 4 . |	259200	FEMALE
31	537086740335737867.wav	કેદીઓના દુરુપયોગની શોધ બાદ જેલ કુખ્યાત બની અને પછી યુએસ દળોએ તે નું કબજો સંભાળી લીધો.	કેદીઓના દુરુપયોગની શોધ બાદ જેલ કુખ્યાત બની અને પછી યુએસ દળોએ તે નું કબજો સંભાળી લીધો	ક ે દ ી ઓ ન ા | દ ુ ર ુ પ ય ો ગ ન ી | શ ો ધ | બ ા દ | જ ે લ | ક ુ ખ ્ ય ા ત | બ ન ી | અ ન ે | પ છ ી | ય ુ એ સ | દ ળ ો એ | ત ે | ન ુ ં | ક બ જ ો | સ ં ભ ા ળ ી | લ ી ધ ો |	114240	FEMALE
484	14448286931483965571.wav	અનુયાયીઓ એ અનુભવોમાં વૃદ્ધિ કરે તેવી અમુક જીવનશૈલીઓનું અથવા આચરણનું અનુસરણ કરે છે.	અનુયાયીઓ એ અનુભવોમાં વૃદ્ધિ કરે તેવી અમુક જીવનશૈલીઓનું અથવા આચરણનું અનુસરણ કરે છે	અ ન ુ ય ા ય ી ઓ | એ | અ ન ુ ભ વ ો મ ા ં | વ ૃ દ ્ ધ િ | ક ર ે | ત ે વ ી | અ મ ુ ક | જ ી વ ન શ ૈ લ ી ઓ ન ુ ં | અ થ વ ા | આ ચ ર ણ ન ુ ં | અ ન ુ સ ર ણ | ક ર ે | છ ે |	119040	FEMALE
455	3238125133070476771.wav	ઝૂમ લેન્સનો ગેરફાયદો એ છે કે કેન્દ્રની જટિલતા અને વિવિધ કેન્દ્રલંબાઇઓ હાંસલ કરવા માટે જરૂરી લેન્સ ઘટકોની સંખ્યા પ્રાઇમ લેન્સ કરતાં ઘણી વધારે.	ઝૂમ લેન્સનો ગેરફાયદો એ છે કે કેન્દ્રની જટિલતા અને વિવિધ કેન્દ્રલંબાઇઓ હાંસલ કરવા માટે જરૂરી લેન્સ ઘટકોની સંખ્યા પ્રાઇમ લેન્સ કરતાં ઘણી વધારે	ઝ ૂ મ | લ ે ન ્ સ ન ો | ગ ે ર ફ ા ય દ ો | એ | છ ે | ક ે | ક ે ન ્ દ ્ ર ન ી | જ ટ િ લ ત ા | અ ન ે | વ િ વ િ ધ | ક ે ન ્ દ ્ ર લ ં બ ા ઇ ઓ | હ ા ં સ લ | ક ર વ ા | મ ા ટ ે | જ ર ૂ ર ી | લ ે ન ્ સ | ઘ ટ ક ો ન ી | સ ં ખ ્ ય ા | પ ્ ર ા ઇ મ | લ ે ન ્ સ | ક ર ત ા ં | ઘ ણ ી | વ ધ ા ર ે |	176640	MALE
