48	13756849387508723737.wav	Jonny Reid ຜູ້ຊ່ວຍຂັບສຳລັບທີມ A1GP New Zealand, ມື້ນີ້ໄດ້ສ້າງປະຫວັດສາດໂດຍການຂັບລົດໄວທີ່ສຸດໃນຂົວ Auckland Harbourອາຍຸ 48 ປີ ໃນ New Zealand ຢ່າງຖືກກົດໝາຍ.	jonny reid ຜູ້ຊ່ວຍຂັບສຳລັບທີມ a1gp new zealand ມື້ນີ້ໄດ້ສ້າງປະຫວັດສາດໂດຍການຂັບລົດໄວທີ່ສຸດໃນຂົວ auckland harbourອາຍຸ 48 ປີ ໃນ new zealand ຢ່າງຖືກກົດໝາຍ	j o n n y | r e i d | ຜ ູ ້ ຊ ່ ວ ຍ ຂ ັ ບ ສ ຳ ລ ັ ບ ທ ີ ມ | a 1 g p | n e w | z e a l a n d | ມ ື ້ ນ ີ ້ ໄ ດ ້ ສ ້ າ ງ ປ ະ ຫ ວ ັ ດ ສ າ ດ ໂ ດ ຍ ກ າ ນ ຂ ັ ບ ລ ົ ດ ໄ ວ ທ ີ ່ ສ ຸ ດ ໃ ນ ຂ ົ ວ | a u c k l a n d | h a r b o u r ອ າ ຍ ຸ | 4 8 | ປ ີ | ໃ ນ | n e w | z e a l a n d | ຢ ່ າ ງ ຖ ື ກ ກ ົ ດ ໝ າ ຍ |	335040	MALE
374	6792787280724816862.wav	ແຮງໂນ້ມຖ່ວງຂອງ ດາວໄອໂອ (Io) ຈະດຶງດູດຂ້ອຍໄດ້ແນວໃດ? ຖ້າທ່ານຢືນຢູ່ເທິງຜິວໜ້າຂອງ ດາວໄອໂອ (Io), ທ່ານຈະມີນ້ຳໜັກໜ້ອຍກວ່າທີ່ທ່ານຢູ່ເທິງໂລກ.	ແຮງໂນ້ມຖ່ວງຂອງ ດາວໄອໂອ io ຈະດຶງດູດຂ້ອຍໄດ້ແນວໃດ? ຖ້າທ່ານຢືນຢູ່ເທິງຜິວໜ້າຂອງ ດາວໄອໂອ io ທ່ານຈະມີນ້ຳໜັກໜ້ອຍກວ່າທີ່ທ່ານຢູ່ເທິງໂລກ	ແ ຮ ງ ໂ ນ ້ ມ ຖ ່ ວ ງ ຂ ອ ງ | ດ າ ວ ໄ ອ ໂ ອ | i o | ຈ ະ ດ ຶ ງ ດ ູ ດ ຂ ້ ອ ຍ ໄ ດ ້ ແ ນ ວ ໃ ດ ? | ຖ ້ າ ທ ່ າ ນ ຢ ື ນ ຢ ູ ່ ເ ທ ິ ງ ຜ ິ ວ ໜ ້ າ ຂ ອ ງ | ດ າ ວ ໄ ອ ໂ ອ | i o | ທ ່ າ ນ ຈ ະ ມ ີ ນ ້ ຳ ໜ ັ ກ ໜ ້ ອ ຍ ກ ວ ່ າ ທ ີ ່ ທ ່ າ ນ ຢ ູ ່ ເ ທ ິ ງ ໂ ລ ກ |	250560	MALE
494	5912701967947336513.wav	ເຖິງແມ່ນວ່າ ນັກວິຊາການບາງຄົນຄາດຄະເນວ່າຍ້ອນອາລິຍະທຳດັ່ງກ່າວຍັງມີຢູ່ໃນເຂດອ່າງຂອງແມ່ນໍ້າ Sarasvati ທີ່ແຫ້ງໄປໃນປະຈຸບັນ, ມັນຄວນຈະຖືກເອີ້ນວ່າເປັນອາລິຍະທຳ Indus-Sarasvati. ໃນຂະນະທີ່ບາງຄົນເອີ້ນມັນວ່າອາລິຍະທຳ Harappan ຂອງເຂດ Harappa ເຊິ່ງເປັນສະຖານທີ່ທຳອິດທີ່ຖືກຂຸດຄົ້ນໃນຊຸມປີ 1920.	ເຖິງແມ່ນວ່າ ນັກວິຊາການບາງຄົນຄາດຄະເນວ່າຍ້ອນອາລິຍະທຳດັ່ງກ່າວຍັງມີຢູ່ໃນເຂດອ່າງຂອງແມ່ນໍ້າ sarasvati ທີ່ແຫ້ງໄປໃນປະຈຸບັນ ມັນຄວນຈະຖືກເອີ້ນວ່າເປັນອາລິຍະທຳ indus-sarasvati ໃນຂະນະທີ່ບາງຄົນເອີ້ນມັນວ່າອາລິຍະທຳ harappan ຂອງເຂດ harappa ເຊິ່ງເປັນສະຖານທີ່ທຳອິດທີ່ຖືກຂຸດຄົ້ນໃນຊຸມປີ 1920	ເ ຖ ິ ງ ແ ມ ່ ນ ວ ່ າ | ນ ັ ກ ວ ິ ຊ າ ກ າ ນ ບ າ ງ ຄ ົ ນ ຄ າ ດ ຄ ະ ເ ນ ວ ່ າ ຍ ້ ອ ນ ອ າ ລ ິ ຍ ະ ທ ຳ ດ ັ ່ ງ ກ ່ າ ວ ຍ ັ ງ ມ ີ ຢ ູ ່ ໃ ນ ເ ຂ ດ ອ ່ າ ງ ຂ ອ ງ ແ ມ ່ ນ ໍ ້ າ | s a r a s v a t i | ທ ີ ່ ແ ຫ ້ ງ ໄ ປ ໃ ນ ປ ະ ຈ ຸ ບ ັ ນ | ມ ັ ນ ຄ ວ ນ ຈ ະ ຖ ື ກ ເ ອ ີ ້ ນ ວ ່ າ ເ ປ ັ ນ ອ າ ລ ິ ຍ ະ ທ ຳ | i n d u s - s a r a s v a t i | ໃ ນ ຂ ະ ນ ະ ທ ີ ່ ບ າ ງ ຄ ົ ນ ເ ອ ີ ້ ນ ມ ັ ນ ວ ່ າ ອ າ ລ ິ ຍ ະ ທ ຳ | h a r a p p a n | ຂ ອ ງ ເ ຂ ດ | h a r a p p a | ເ ຊ ິ ່ ງ ເ ປ ັ ນ ສ ະ ຖ າ ນ ທ ີ ່ ທ ຳ ອ ິ ດ ທ ີ ່ ຖ ື ກ ຂ ຸ ດ ຄ ົ ້ ນ ໃ ນ ຊ ຸ ມ ປ ີ | 1 9 2 0 |	551040	FEMALE
537	5731499425942134650.wav	ຊາຍຫາດ, ສວນສະໜຸກ ແລະ ບ່ອນຕັ້ງແຄ້ມມັກຈະເປັນສະຖານທີ່ທົ່ວໄປທີ່ສຸດຂອງນັກທ່ອງທ່ຽວທີ່ຕ້ອງການພັກຜ່ອນຢ່ອນໃຈພັກມັກແວະວຽນໄປ.	ຊາຍຫາດ ສວນສະໜຸກ ແລະ ບ່ອນຕັ້ງແຄ້ມມັກຈະເປັນສະຖານທີ່ທົ່ວໄປທີ່ສຸດຂອງນັກທ່ອງທ່ຽວທີ່ຕ້ອງການພັກຜ່ອນຢ່ອນໃຈພັກມັກແວະວຽນໄປ	ຊ າ ຍ ຫ າ ດ | ສ ວ ນ ສ ະ ໜ ຸ ກ | ແ ລ ະ | ບ ່ ອ ນ ຕ ັ ້ ງ ແ ຄ ້ ມ ມ ັ ກ ຈ ະ ເ ປ ັ ນ ສ ະ ຖ າ ນ ທ ີ ່ ທ ົ ່ ວ ໄ ປ ທ ີ ່ ສ ຸ ດ ຂ ອ ງ ນ ັ ກ ທ ່ ອ ງ ທ ່ ຽ ວ ທ ີ ່ ຕ ້ ອ ງ ກ າ ນ ພ ັ ກ ຜ ່ ອ ນ ຢ ່ ອ ນ ໃ ຈ ພ ັ ກ ມ ັ ກ ແ ວ ະ ວ ຽ ນ ໄ ປ |	264960	MALE
1322	17799038470587552673.wav	Danius ກ່າວວ່າ “ດຽວນີ້ພວກເຮົາບໍ່ໄດ້ເຮັດຫຍັງເລີຍ. ຂ້ອຍໄດ້ໂທ ແລະ ສົ່ງອີເມວຫາຜູ້ຮ່ວມງານທີ່ໃກ້ຊິດທີ່ສຸດຂອງລາວ ແລະ ໄດ້ຮັບຄຳຕອບທີ່ເປັນມິດຫຼາຍ. ສຳລັບຕອນນີ້ມັນກໍພຽງພໍແລ້ວ.”	danius ກ່າວວ່າ ດຽວນີ້ພວກເຮົາບໍ່ໄດ້ເຮັດຫຍັງເລີຍ ຂ້ອຍໄດ້ໂທ ແລະ ສົ່ງອີເມວຫາຜູ້ຮ່ວມງານທີ່ໃກ້ຊິດທີ່ສຸດຂອງລາວ ແລະ ໄດ້ຮັບຄຳຕອບທີ່ເປັນມິດຫຼາຍ ສຳລັບຕອນນີ້ມັນກໍພຽງພໍແລ້ວ	d a n i u s | ກ ່ າ ວ ວ ່ າ | ດ ຽ ວ ນ ີ ້ ພ ວ ກ ເ ຮ ົ າ ບ ໍ ່ ໄ ດ ້ ເ ຮ ັ ດ ຫ ຍ ັ ງ ເ ລ ີ ຍ | ຂ ້ ອ ຍ ໄ ດ ້ ໂ ທ | ແ ລ ະ | ສ ົ ່ ງ ອ ີ ເ ມ ວ ຫ າ ຜ ູ ້ ຮ ່ ວ ມ ງ າ ນ ທ ີ ່ ໃ ກ ້ ຊ ິ ດ ທ ີ ່ ສ ຸ ດ ຂ ອ ງ ລ າ ວ | ແ ລ ະ | ໄ ດ ້ ຮ ັ ບ ຄ ຳ ຕ ອ ບ ທ ີ ່ ເ ປ ັ ນ ມ ິ ດ ຫ ຼ າ ຍ | ສ ຳ ລ ັ ບ ຕ ອ ນ ນ ີ ້ ມ ັ ນ ກ ໍ ພ ຽ ງ ພ ໍ ແ ລ ້ ວ |	327360	MALE
1402	4594903665685716309.wav	ການແຂ່ງຂັນຂອງນັກກິລາຝີມືດີຂອງປະເທດອາຟຣິກາໃຕ້ເລີ່ມຕົ້ນໄດ້ດີເມື່ອພວກເຂົາໄດ້ຮັບໄຊຊະນະຢ່າງສະບາຍ 26 - 00 ເມື່ອທຽບກັບນັກກິລາຝີມືດີອັນດັບທີ 5 ຂອງ Zambia.	ການແຂ່ງຂັນຂອງນັກກິລາຝີມືດີຂອງປະເທດອາຟຣິກາໃຕ້ເລີ່ມຕົ້ນໄດ້ດີເມື່ອພວກເຂົາໄດ້ຮັບໄຊຊະນະຢ່າງສະບາຍ 26 - 00 ເມື່ອທຽບກັບນັກກິລາຝີມືດີອັນດັບທີ 5 ຂອງ zambia	ກ າ ນ ແ ຂ ່ ງ ຂ ັ ນ ຂ ອ ງ ນ ັ ກ ກ ິ ລ າ ຝ ີ ມ ື ດ ີ ຂ ອ ງ ປ ະ ເ ທ ດ ອ າ ຟ ຣ ິ ກ າ ໃ ຕ ້ ເ ລ ີ ່ ມ ຕ ົ ້ ນ ໄ ດ ້ ດ ີ ເ ມ ື ່ ອ ພ ວ ກ ເ ຂ ົ າ ໄ ດ ້ ຮ ັ ບ ໄ ຊ ຊ ະ ນ ະ ຢ ່ າ ງ ສ ະ ບ າ ຍ | 2 6 | - | 0 0 | ເ ມ ື ່ ອ ທ ຽ ບ ກ ັ ບ ນ ັ ກ ກ ິ ລ າ ຝ ີ ມ ື ດ ີ ອ ັ ນ ດ ັ ບ ທ ີ | 5 | ຂ ອ ງ | z a m b i a |	287040	MALE
1068	10524594339081985137.wav	ຝູງຄົນທີ່ກໍ່ຄວາມວຸ່ນວາຍ ໄດ້ບັງຄັບໃຫ້ກະສັດ ແລະ ພະລາຊະນີ ເປີດປ່ອງຍ້ຽມລົດນັ່ງຂອງພວກເຂົາໃຫ້ກວ້າງໆ.	ຝູງຄົນທີ່ກໍ່ຄວາມວຸ່ນວາຍ ໄດ້ບັງຄັບໃຫ້ກະສັດ ແລະ ພະລາຊະນີ ເປີດປ່ອງຍ້ຽມລົດນັ່ງຂອງພວກເຂົາໃຫ້ກວ້າງໆ	ຝ ູ ງ ຄ ົ ນ ທ ີ ່ ກ ໍ ່ ຄ ວ າ ມ ວ ຸ ່ ນ ວ າ ຍ | ໄ ດ ້ ບ ັ ງ ຄ ັ ບ ໃ ຫ ້ ກ ະ ສ ັ ດ | ແ ລ ະ | ພ ະ ລ າ ຊ ະ ນ ີ | ເ ປ ີ ດ ປ ່ ອ ງ ຍ ້ ຽ ມ ລ ົ ດ ນ ັ ່ ງ ຂ ອ ງ ພ ວ ກ ເ ຂ ົ າ ໃ ຫ ້ ກ ວ ້ າ ງ ໆ |	192960	FEMALE
383	14700394377247102364.wav	ຢ່າງໃດກໍຕາມໃນປີ 991, Ethelred ໄດ້ປະເຊີນຫນ້າກັບເຮືອໄວກິ້ງຂະໜາດໃຫຍ່ຫຼາຍກ່ວາທີ່ເຄີຍມີມາຕັ້ງແຕ່ສະຕະວັດກ່ອນໜ້າຂອງ Guthrum.	ຢ່າງໃດກໍຕາມໃນປີ 991 ethelred ໄດ້ປະເຊີນຫນ້າກັບເຮືອໄວກິ້ງຂະໜາດໃຫຍ່ຫຼາຍກ່ວາທີ່ເຄີຍມີມາຕັ້ງແຕ່ສະຕະວັດກ່ອນໜ້າຂອງ guthrum	ຢ ່ າ ງ ໃ ດ ກ ໍ ຕ າ ມ ໃ ນ ປ ີ | 9 9 1 | e t h e l r e d | ໄ ດ ້ ປ ະ ເ ຊ ີ ນ ຫ ນ ້ າ ກ ັ ບ ເ ຮ ື ອ ໄ ວ ກ ິ ້ ງ ຂ ະ ໜ າ ດ ໃ ຫ ຍ ່ ຫ ຼ າ ຍ ກ ່ ວ າ ທ ີ ່ ເ ຄ ີ ຍ ມ ີ ມ າ ຕ ັ ້ ງ ແ ຕ ່ ສ ະ ຕ ະ ວ ັ ດ ກ ່ ອ ນ ໜ ້ າ ຂ ອ ງ | g u t h r u m |	280320	FEMALE
389	871965227049368623.wav	ມີຫຼາຍທິດສະດີກ່ຽວກັບການເກີດຂຶ້ນຂອງ ພາສາສັນສະກິດ. ໜຶ່ງໃນນັ້ນແມ່ນກ່ຽວກັບການອົບພະຍົບຂອງ ອາຣິຢານ (Aryan) ຈາກຕາເວັນຕົກ ເຂົ້າໄປໃນປະເທດອິນເດຍ ຊຶ່ງເປັນຜູ້ທີ່ນຳເອົາພາສາຂອງພວກເຂົາໄປນຳ.	ມີຫຼາຍທິດສະດີກ່ຽວກັບການເກີດຂຶ້ນຂອງ ພາສາສັນສະກິດ. ໜຶ່ງໃນນັ້ນແມ່ນກ່ຽວກັບການອົບພະຍົບຂອງ ອາຣິຢານ aryan ຈາກຕາເວັນຕົກ ເຂົ້າໄປໃນປະເທດອິນເດຍ ຊຶ່ງເປັນຜູ້ທີ່ນຳເອົາພາສາຂອງພວກເຂົາໄປນຳ	ມ ີ ຫ ຼ າ ຍ ທ ິ ດ ສ ະ ດ ີ ກ ່ ຽ ວ ກ ັ ບ ກ າ ນ ເ ກ ີ ດ ຂ ຶ ້ ນ ຂ ອ ງ | ພ າ ສ າ ສ ັ ນ ສ ະ ກ ິ ດ . | ໜ ຶ ່ ງ ໃ ນ ນ ັ ້ ນ ແ ມ ່ ນ ກ ່ ຽ ວ ກ ັ ບ ກ າ ນ ອ ົ ບ ພ ະ ຍ ົ ບ ຂ ອ ງ | ອ າ ຣ ິ ຢ າ ນ | a r y a n | ຈ າ ກ ຕ າ ເ ວ ັ ນ ຕ ົ ກ | ເ ຂ ົ ້ າ ໄ ປ ໃ ນ ປ ະ ເ ທ ດ ອ ິ ນ ເ ດ ຍ | ຊ ຶ ່ ງ ເ ປ ັ ນ ຜ ູ ້ ທ ີ ່ ນ ຳ ເ ອ ົ າ ພ າ ສ າ ຂ ອ ງ ພ ວ ກ ເ ຂ ົ າ ໄ ປ ນ ຳ |	279360	FEMALE
67	12165079814581759607.wav	ຫຼັງຈາກເຫັນໄດ້ວ່າຫຼາຍໆຄອບຄົວກຳລັງຊອກຫາຄວາມຊ່ວຍເຫຼືອທາງກົດໝາຍເພື່ອຕໍ່ສູ້ກັບການຂັບໄລ່, ການປະຊຸມສຳລັບຜູ້ປະສົບເຄາະຮ້າຍຈາກການຖືກໂກງເງິນຄ່າເຊົ່າບ້ານໄດ້ຈັດຂຶ້ນໃນວັນທີ 20 ມີນາທີ່ສູນກົດໝາຍຊຸມຊົນ East Bay.	ຫຼັງຈາກເຫັນໄດ້ວ່າຫຼາຍໆຄອບຄົວກຳລັງຊອກຫາຄວາມຊ່ວຍເຫຼືອທາງກົດໝາຍເພື່ອຕໍ່ສູ້ກັບການຂັບໄລ່ ການປະຊຸມສຳລັບຜູ້ປະສົບເຄາະຮ້າຍຈາກການຖືກໂກງເງິນຄ່າເຊົ່າບ້ານໄດ້ຈັດຂຶ້ນໃນວັນທີ 20 ມີນາທີ່ສູນກົດໝາຍຊຸມຊົນ east bay	ຫ ຼ ັ ງ ຈ າ ກ ເ ຫ ັ ນ ໄ ດ ້ ວ ່ າ ຫ ຼ າ ຍ ໆ ຄ ອ ບ ຄ ົ ວ ກ ຳ ລ ັ ງ ຊ ອ ກ ຫ າ ຄ ວ າ ມ ຊ ່ ວ ຍ ເ ຫ ຼ ື ອ ທ າ ງ ກ ົ ດ ໝ າ ຍ ເ ພ ື ່ ອ ຕ ໍ ່ ສ ູ ້ ກ ັ ບ ກ າ ນ ຂ ັ ບ ໄ ລ ່ | ກ າ ນ ປ ະ ຊ ຸ ມ ສ ຳ ລ ັ ບ ຜ ູ ້ ປ ະ ສ ົ ບ ເ ຄ າ ະ ຮ ້ າ ຍ ຈ າ ກ ກ າ ນ ຖ ື ກ ໂ ກ ງ ເ ງ ິ ນ ຄ ່ າ ເ ຊ ົ ່ າ ບ ້ າ ນ ໄ ດ ້ ຈ ັ ດ ຂ ຶ ້ ນ ໃ ນ ວ ັ ນ ທ ີ | 2 0 | ມ ີ ນ າ ທ ີ ່ ສ ູ ນ ກ ົ ດ ໝ າ ຍ ຊ ຸ ມ ຊ ົ ນ | e a s t | b a y |	351360	FEMALE
